0, True, True, 0.971143,0.986799,0.995342,
1, True, True, 0.987827,0.990204,0.997153,
2, True, True, 0.976506,0.997340,0.996842,
3, True, True, 0.972723,0.985291,0.989410,
4, True, True, 0.988280,0.985495,0.991852,
5, True, True, 0.989973,0.986017,0.992611,
6, True, True, 0.990773,0.996941,0.996429,
7, True, True, 0.994130,0.988699,0.992615,
8, True, True, 0.982464,0.993750,0.996714,
9, True, True, 0.933833,0.988716,0.988010,
10, True, True, 0.916898,0.976660,0.882686,
11, True, True, 0.982538,0.961526,0.982054,
12, True, True, 0.980000,0.981889,0.993108,
13, True, True, 0.972723,0.992246,0.991930,
14, True, True, 0.989199,0.978695,0.946544,
15, True, True, 0.958103,0.971292,0.985506,
16, True, True, 0.980907,0.984031,0.995258,
17, True, True, 0.981127,0.988680,0.967156,
18, True, True, 0.958790,0.975149,0.985873,
19, True, True, 0.996324,0.992028,0.981549,
20, True, True, 0.973709,0.989291,0.994584,
21, True, True, 0.984647,0.989850,0.989590,
22, True, True, 0.972337,0.976224,0.992894,
23, True, True, 0.986507,0.989485,0.995849,
24, True, True, 0.985973,0.994442,0.992524,
25, True, True, 0.984902,0.989330,0.966173,
26, True, True, 0.978954,0.982670,0.972174,
27, True, True, 0.980880,0.977684,0.965909,
28, True, True, 0.980157,0.995047,0.997867,
29, True, True, 0.981197,0.991691,0.993091,
30, True, True, 0.990547,0.983457,0.996405,
31, True, True, 0.972019,0.983807,0.995711,
32, True, True, 0.984402,0.996733,0.994963,
33, True, True, 0.981380,0.985549,0.996534,
34, True, True, 0.977932,0.981510,0.985700,
35, True, True, 0.991582,0.985941,0.974474,
36, True, True, 0.984651,0.978959,0.995864,
37, True, True, 0.977779,0.988883,0.994301,
38, True, True, 0.979503,0.984377,0.975690,
39, True, True, 0.978722,0.987107,0.997007,
40, True, True, 0.973863,0.946752,0.967205,
41, True, True, 0.971031,0.958991,0.987834,
42, True, True, 0.993602,0.987750,0.984719,
43, True, True, 0.991261,0.993692,0.998697,
44, True, True, 0.987698,0.978433,0.988685,
45, True, True, 0.987809,0.984572,0.996080,
46, True, True, 0.984492,0.987548,0.991897,
47, True, False, 0.972369,0.957990,0.970537,
48, True, True, 0.967924,0.987197,0.977932,
49, True, True, 0.977618,0.994645,0.992534,
50, True, True, 0.976839,0.981249,0.993076,
51, True, True, 0.991633,0.986234,0.995300,
52, True, True, 0.960525,0.985274,0.982847,
53, True, False, 0.975207,0.959292,0.979724,
54, True, True, 0.984912,0.994157,0.998706,
55, True, True, 0.980677,0.989205,0.996928,
56, True, True, 0.978604,0.991927,0.997754,
57, True, True, 0.965759,0.976077,0.973137,
58, True, True, 0.991749,0.992824,0.975892,
59, True, True, 0.981573,0.978991,0.991317,
60, True, True, 0.987413,0.983042,0.987125,
61, True, True, 0.989622,0.991561,0.997546,
62, True, True, 0.982436,0.990965,0.998106,
63, True, True, 0.978677,0.997877,0.990068,
64, True, True, 0.978396,0.993579,0.998405,
65, True, True, 0.990728,0.992451,0.996247,
66, True, True, 0.989086,0.987604,0.994757,
67, True, True, 0.974661,0.980557,0.989214,
68, True, True, 0.987893,0.994057,0.995895,
69, False, False, 0.980782,0.963838,0.945270,
70, True, True, 0.985726,0.985858,0.987459,
71, True, True, 0.979101,0.991687,0.999305,
72, True, True, 0.978693,0.985347,0.991484,
73, True, True, 0.977954,0.969248,0.991327,
74, True, True, 0.980455,0.998467,0.994456,
75, True, True, 0.989054,0.990550,0.998109,
76, True, True, 0.973194,0.987178,0.998581,
77, True, True, 0.969476,0.987665,0.984757,
78, True, True, 0.990846,0.991638,0.994498,
79, True, True, 0.984736,0.990804,0.991978,
80, True, True, 0.978440,0.949206,0.930980,
81, True, True, 0.981891,0.979081,0.992399,
82, True, True, 0.989494,0.991505,0.993092,
83, False, False, 0.968821,0.988016,0.974805,
84, True, True, 0.983723,0.995057,0.998075,
85, True, True, 0.962545,0.993147,0.997150,
86, True, True, 0.993532,0.991072,0.993730,
87, True, True, 0.988439,0.987092,0.985380,
88, True, True, 0.987050,0.988004,0.995894,
89, True, True, 0.974416,0.992203,0.990902,
90, True, True, 0.979908,0.995309,0.994932,
91, True, True, 0.974855,0.984022,0.971133,
92, True, True, 0.983998,0.978739,0.995219,
93, True, True, 0.992332,0.978339,0.969763,
94, True, True, 0.986811,0.995308,0.996494,
95, True, True, 0.987376,0.985662,0.986381,
96, True, True, 0.988144,0.990648,0.998077,
97, True, True, 0.981021,0.992282,0.998221,
98, True, True, 0.977604,0.971326,0.981095,
99, True, True, 0.989734,0.989130,0.994442,
100, True, True, 0.955651,0.991687,0.995332,
101, True, True, 0.967068,0.989448,0.990625,
102, True, True, 0.985220,0.993912,0.993403,
103, True, True, 0.984526,0.985381,0.995218,
104, True, True, 0.986234,0.996030,0.989726,
105, True, True, 0.979243,0.988419,0.998887,
106, True, True, 0.991261,0.976104,0.980000,
107, True, True, 0.976114,0.992843,0.991902,
108, True, True, 0.979002,0.987606,0.965208,
109, True, True, 0.984705,0.970861,0.995715,
110, True, True, 0.971855,0.984067,0.969860,
111, True, True, 0.978603,0.990282,0.998035,
112, True, True, 0.992876,0.970279,0.992562,
113, True, True, 0.964261,0.994593,0.996787,
114, True, True, 0.989061,0.980281,0.989004,
115, True, True, 0.987017,0.995018,0.997422,
116, True, True, 0.973612,0.993759,0.991823,
117, True, True, 0.988000,0.994340,0.996887,
118, True, True, 0.954615,0.985859,0.997827,
119, True, True, 0.981188,0.995232,0.998482,
120, True, True, 0.960986,0.986921,0.966399,
121, True, True, 0.972337,0.988804,0.978956,
122, True, True, 0.969387,0.985056,0.995105,
123, True, True, 0.987124,0.971543,0.984900,
124, True, True, 0.966583,0.980803,0.982213,
125, True, True, 0.977861,0.993804,0.993527,
126, True, True, 0.969013,0.970139,0.987987,
127, True, True, 0.984286,0.988692,0.995883,
128, True, True, 0.980450,0.986028,0.994518,
129, True, True, 0.968630,0.990453,0.982654,
130, True, True, 0.991078,0.991971,0.991669,
131, True, True, 0.975499,0.978416,0.996366,
132, True, True, 0.932635,0.953057,0.956627,
133, True, True, 0.987581,0.979646,0.996465,
134, True, True, 0.961201,0.991236,0.996284,
135, True, True, 0.986255,0.974725,0.967945,
136, True, True, 0.996506,0.990811,0.997536,
137, True, True, 0.978146,0.990350,0.989971,
138, True, True, 0.978727,0.982122,0.988938,
139, True, True, 0.975333,0.980647,0.981185,
140, True, True, 0.975939,0.988192,0.991858,
141, False, True, 0.987254,0.971888,0.935063,
142, True, True, 0.916892,0.983776,0.950525,
143, True, True, 0.984859,0.994962,0.990067,
144, True, True, 0.990296,0.990893,0.984598,
145, True, True, 0.977945,0.993378,0.995322,
146, True, True, 0.986819,0.983063,0.993975,
147, True, True, 0.988360,0.991655,0.998620,
148, True, True, 0.975357,0.986448,0.994430,
149, True, True, 0.993221,0.987730,0.985229,
150, True, True, 0.980414,0.979364,0.986601,
151, True, True, 0.977198,0.995982,0.995808,
152, True, True, 0.969745,0.992563,0.979267,
153, True, True, 0.971022,0.979063,0.934594,
154, True, True, 0.962530,0.994520,0.992059,
155, True, True, 0.984101,0.982505,0.993711,
156, True, True, 0.984479,0.975992,0.977505,
157, True, True, 0.939058,0.984513,0.983192,
158, True, True, 0.987930,0.960985,0.972837,
159, True, True, 0.963930,0.877011,0.962867,
160, True, True, 0.974917,0.991116,0.996764,
161, True, True, 0.986551,0.982936,0.995954,
162, True, True, 0.935190,0.955687,0.935405,
163, True, True, 0.971561,0.988566,0.993978,
164, True, True, 0.983910,0.995046,0.991801,
165, True, True, 0.973836,0.993151,0.995016,
166, True, True, 0.993128,0.995060,0.997945,
167, True, True, 0.987023,0.987342,0.973599,
168, True, True, 0.976466,0.988488,0.997326,
169, True, True, 0.981774,0.978960,0.996052,
170, True, True, 0.976625,0.968967,0.941642,
171, True, True, 0.959288,0.989165,0.980289,
172, True, True, 0.975520,0.982276,0.983056,
173, True, True, 0.986271,0.973984,0.989095,
174, True, True, 0.972152,0.987617,0.988126,
175, True, True, 0.988001,0.981182,0.989856,
176, True, True, 0.994957,0.992406,0.991239,
177, True, True, 0.972092,0.964509,0.949287,
178, True, True, 0.981885,0.970815,0.995587,
179, True, True, 0.962019,0.978202,0.982010,
180, True, True, 0.989782,0.990720,0.970671,
181, True, True, 0.978799,0.988374,0.985702,
182, True, True, 0.981702,0.990896,0.996865,
183, True, True, 0.976691,0.986775,0.995988,
184, True, True, 0.981947,0.954864,0.989711,
185, True, True, 0.980338,0.976027,0.990516,
186, True, True, 0.988665,0.995093,0.991359,
187, True, True, 0.989515,0.961367,0.978870,
188, True, True, 0.988572,0.996343,0.997194,
189, True, True, 0.986193,0.992102,0.990340,
190, True, True, 0.983879,0.971715,0.991056,
191, True, True, 0.977327,0.968479,0.966407,
192, True, True, 0.991344,0.984701,0.988351,
193, True, True, 0.990002,0.990936,0.987646,
194, True, True, 0.978733,0.981418,0.989362,
195, True, True, 0.980700,0.954346,0.953002,
196, False, True, 0.965801,0.988103,0.966977,
197, True, False, 0.971624,0.970555,0.949960,
198, True, True, 0.965299,0.953789,0.981607,
199, False, True, 0.987540,0.975349,0.969381,
200, True, True, 0.989485,0.994218,0.996295,
201, True, True, 0.973618,0.997421,0.998393,
202, True, True, 0.973115,0.981830,0.994908,
203, True, True, 0.958904,0.974172,0.992173,
204, True, True, 0.980225,0.984152,0.992672,
205, True, True, 0.979882,0.997716,0.996194,
206, True, True, 0.985584,0.989349,0.993977,
207, True, True, 0.954488,0.957454,0.984155,
208, True, True, 0.963033,0.969522,0.990431,
209, True, True, 0.985099,0.975619,0.988404,
210, True, True, 0.992033,0.976197,0.969972,
211, True, True, 0.978306,0.995176,0.996876,
212, True, True, 0.984000,0.993204,0.996616,
213, True, True, 0.984294,0.991345,0.991102,
214, True, True, 0.983783,0.994501,0.998384,
215, True, True, 0.968986,0.944016,0.972606,
216, True, True, 0.985864,0.979297,0.979592,
217, True, True, 0.959655,0.990109,0.961761,
218, True, True, 0.988776,0.985141,0.992222,
219, True, True, 0.988841,0.989664,0.996873,
220, True, True, 0.987905,0.996253,0.991998,
221, True, True, 0.985765,0.996559,0.996192,
222, True, True, 0.980739,0.976757,0.987836,
223, True, True, 0.989241,0.988327,0.996155,
224, True, True, 0.974703,0.969972,0.959943,
225, True, True, 0.983515,0.990653,0.997641,
226, True, True, 0.976945,0.988435,0.998074,
227, True, True, 0.985834,0.996621,0.994610,
228, True, True, 0.990478,0.985487,0.993691,
229, True, False, 0.981731,0.984713,0.985902,
230, True, True, 0.984739,0.985793,0.994835,
231, True, True, 0.976044,0.996248,0.996589,
232, True, True, 0.987856,0.993276,0.996858,
233, True, True, 0.988195,0.986650,0.982588,
234, True, True, 0.959317,0.984079,0.989975,
235, True, True, 0.990258,0.989089,0.992499,
236, True, True, 0.989979,0.989777,0.986182,
237, True, True, 0.984748,0.990955,0.997607,
238, True, True, 0.986850,0.991598,0.972102,
239, True, True, 0.982993,0.983512,0.972212,
240, True, True, 0.966433,0.977694,0.994960,
241, True, True, 0.968906,0.972649,0.988537,
242, True, True, 0.982115,0.992433,0.990623,
243, True, True, 0.987222,0.986588,0.995518,
244, True, True, 0.976274,0.973127,0.987320,
245, True, True, 0.991773,0.988436,0.984133,
246, True, True, 0.989509,0.977904,0.971064,
247, True, True, 0.968718,0.983208,0.982444,
248, True, True, 0.981591,0.970214,0.987523,
249, True, True, 0.944048,0.959768,0.987248,
250, True, True, 0.977433,0.994662,0.998662,
251, True, True, 0.969548,0.980448,0.966489,
252, True, True, 0.989053,0.989555,0.984408,
253, True, True, 0.960570,0.975308,0.957410,
254, True, True, 0.982178,0.979458,0.924872,
255, True, True, 0.993235,0.994998,0.998571,
256, True, True, 0.977830,0.989460,0.996287,
257, True, True, 0.979718,0.985559,0.993780,
258, True, False, 0.986665,0.937102,0.957424,
259, True, True, 0.978115,0.941201,0.987136,
260, True, True, 0.967381,0.972805,0.974233,
261, True, True, 0.985861,0.975653,0.993893,
262, True, True, 0.984625,0.985044,0.979790,
263, True, True, 0.948456,0.985235,0.997399,
264, True, True, 0.983742,0.989337,0.988445,
265, True, True, 0.972924,0.963197,0.980056,
266, True, True, 0.964867,0.979283,0.994053,
267, True, True, 0.961969,0.993928,0.997696,
268, True, True, 0.973378,0.968899,0.992735,
269, True, True, 0.978280,0.988679,0.997532,
270, True, True, 0.983267,0.973728,0.990509,
271, True, True, 0.962194,0.986933,0.978278,
272, True, True, 0.988538,0.979767,0.977425,
273, True, True, 0.986232,0.994212,0.999292,
274, True, True, 0.975583,0.994597,0.998795,
275, True, True, 0.978872,0.997355,0.989012,
276, True, True, 0.989090,0.986365,0.991985,
277, True, True, 0.979413,0.980843,0.990461,
278, True, True, 0.985463,0.993170,0.994553,
279, True, True, 0.984027,0.987969,0.989103,
280, True, True, 0.978783,0.977255,0.989406,
281, True, True, 0.985408,0.996158,0.993542,
282, True, True, 0.991942,0.995939,0.983419,
283, True, True, 0.961486,0.981392,0.995465,
284, True, True, 0.918097,0.988935,0.987850,
285, True, True, 0.989728,0.991761,0.975345,
286, True, True, 0.982678,0.991068,0.997759,
287, True, True, 0.970073,0.978246,0.981030,
288, True, True, 0.987653,0.973084,0.979694,
289, True, True, 0.987836,0.994678,0.998853,
290, True, True, 0.986603,0.985665,0.998060,
291, True, True, 0.959282,0.966733,0.982566,
292, True, True, 0.966247,0.979502,0.992856,
293, True, True, 0.985236,0.986396,0.975241,
294, True, True, 0.989537,0.979362,0.970556,
295, True, True, 0.974173,0.981885,0.989209,
296, True, True, 0.956870,0.986691,0.991252,
297, True, True, 0.978898,0.990169,0.996547,
298, True, True, 0.963114,0.909521,0.949346,
299, True, True, 0.988490,0.985065,0.967998,
300, True, True, 0.990376,0.979008,0.989445,
301, True, True, 0.987325,0.995691,0.989743,
302, True, True, 0.980481,0.996420,0.999539,
303, True, True, 0.992917,0.961623,0.888603,
304, True, True, 0.983374,0.971089,0.994483,
305, True, True, 0.982705,0.990352,0.990489,
306, True, True, 0.982591,0.998620,0.994751,
307, True, True, 0.985506,0.992202,0.993262,
308, True, True, 0.993536,0.995509,0.992834,
309, True, True, 0.953370,0.959617,0.990727,
310, True, True, 0.978610,0.943268,0.962091,
311, True, True, 0.987328,0.981490,0.996618,
312, True, True, 0.992182,0.995152,0.996841,
313, True, True, 0.982916,0.980122,0.993640,
314, True, True, 0.967853,0.990974,0.996769,
315, True, True, 0.971075,0.975088,0.992458,
316, True, True, 0.980830,0.985010,0.976931,
317, True, True, 0.959838,0.975552,0.991131,
318, True, True, 0.991236,0.992889,0.998684,
319, True, True, 0.977748,0.979474,0.993652,
320, True, True, 0.978988,0.990250,0.993655,
321, True, True, 0.965529,0.984401,0.998073,
322, True, True, 0.984523,0.990465,0.996253,
323, True, True, 0.975577,0.992543,0.984636,
324, True, True, 0.989112,0.981871,0.986729,
325, True, True, 0.991366,0.998040,0.998793,
326, True, True, 0.980221,0.996404,0.998234,
327, True, True, 0.985552,0.988492,0.996136,
328, True, True, 0.986121,0.989249,0.995455,
329, True, True, 0.973301,0.992741,0.997205,
330, True, True, 0.990516,0.993622,0.993807,
331, True, True, 0.973689,0.997362,0.999605,
332, True, True, 0.992399,0.983486,0.990872,
333, True, True, 0.976899,0.984881,0.981044,
334, True, True, 0.962586,0.971988,0.983028,
335, True, True, 0.962377,0.964673,0.994793,
336, True, True, 0.984325,0.994668,0.990564,
337, True, True, 0.978760,0.983763,0.986045,
338, True, True, 0.965693,0.949713,0.948659,
339, True, True, 0.983331,0.994735,0.997017,
340, True, True, 0.978631,0.987001,0.990560,
341, True, True, 0.985353,0.994125,0.995759,
342, True, True, 0.977302,0.962005,0.925995,
343, True, True, 0.957355,0.986155,0.996284,
344, True, True, 0.975287,0.989113,0.994811,
345, True, True, 0.987714,0.975797,0.983257,
346, True, True, 0.989630,0.994805,0.998917,
347, True, True, 0.989566,0.981101,0.969960,
348, True, True, 0.985179,0.992936,0.990800,
349, False, False, 0.939616,0.954429,0.900372,
350, False, True, 0.978117,0.984122,0.965385,
351, True, True, 0.983686,0.992661,0.997100,
352, True, True, 0.983602,0.996662,0.993259,
353, True, True, 0.960105,0.994159,0.990292,
354, True, True, 0.988658,0.991829,0.997169,
355, True, True, 0.988889,0.992722,0.988064,
356, True, True, 0.971664,0.991573,0.993647,
357, True, True, 0.987705,0.995171,0.997080,
358, True, True, 0.948730,0.977061,0.995453,
359, True, True, 0.971783,0.984014,0.989497,
360, True, True, 0.976005,0.986707,0.996918,
361, True, True, 0.984330,0.979698,0.987061,
362, True, True, 0.984530,0.989138,0.989898,
363, True, True, 0.987311,0.988250,0.996265,
364, True, True, 0.982980,0.993463,0.997572,
365, True, True, 0.990551,0.984059,0.996946,
366, True, True, 0.984318,0.972533,0.979944,
367, True, True, 0.988813,0.993696,0.998480,
368, True, True, 0.980930,0.993370,0.993676,
369, True, True, 0.980828,0.990008,0.996868,
370, True, True, 0.961516,0.986326,0.987185,
371, True, True, 0.953343,0.972728,0.987773,
372, True, True, 0.969739,0.982575,0.991477,
373, True, True, 0.979237,0.960807,0.915743,
374, True, True, 0.984246,0.990834,0.998680,
375, True, True, 0.981003,0.992568,0.997578,
376, True, True, 0.978023,0.987457,0.995059,
377, True, True, 0.989049,0.982479,0.991293,
378, True, True, 0.987924,0.987886,0.998050,
379, True, True, 0.996110,0.979370,0.991035,
380, True, True, 0.981173,0.975335,0.993915,
381, True, True, 0.990008,0.969337,0.992823,
382, True, True, 0.991274,0.979144,0.989203,
383, True, True, 0.977580,0.980275,0.983872,
384, False, False, 0.984189,0.940972,0.978513,
385, True, True, 0.986904,0.996960,0.998368,
386, True, True, 0.982152,0.994861,0.998441,
387, True, True, 0.986767,0.992872,0.992651,
388, True, True, 0.967232,0.977968,0.997049,
389, True, True, 0.991160,0.989928,0.992477,
390, True, True, 0.956990,0.964609,0.966150,
391, True, True, 0.989718,0.990217,0.998943,
392, True, True, 0.961572,0.934639,0.966734,
393, True, True, 0.986087,0.993392,0.997127,
394, True, True, 0.984489,0.990903,0.998912,
395, True, True, 0.978779,0.998709,0.996489,
396, True, True, 0.989043,0.997117,0.998889,
397, True, True, 0.987960,0.968215,0.986284,
398, True, True, 0.990719,0.987402,0.983142,
399, True, True, 0.996545,0.986300,0.993353,
400, True, True, 0.984597,0.990991,0.989400,
401, True, True, 0.983828,0.985563,0.971028,
402, True, True, 0.989766,0.985112,0.985282,
403, True, True, 0.994663,0.987082,0.958525,
404, True, True, 0.988648,0.983000,0.992558,
405, True, True, 0.985444,0.983131,0.989603,
406, True, True, 0.986970,0.992136,0.999310,
407, True, True, 0.972386,0.988287,0.992867,
408, True, True, 0.978521,0.973230,0.991122,
409, True, True, 0.975543,0.980993,0.995350,
410, True, True, 0.990133,0.954552,0.982407,
411, True, True, 0.979869,0.986795,0.972484,
412, True, True, 0.966699,0.994011,0.996895,
413, True, True, 0.973958,0.996561,0.996835,
414, True, True, 0.989276,0.993169,0.982071,
415, True, True, 0.979663,0.987532,0.984752,
416, True, False, 0.984438,0.962485,0.943453,
417, True, True, 0.992877,0.978080,0.967488,
418, True, True, 0.992046,0.981260,0.982623,
419, True, True, 0.975713,0.988407,0.995100,
420, True, True, 1.000000,0.984663,0.906999,
421, True, True, 0.987787,0.987363,0.996480,
422, True, True, 0.985113,0.982543,0.982329,
423, True, True, 0.978515,0.987982,0.995822,
424, True, True, 0.983311,0.986826,0.990785,
425, True, True, 0.983357,0.981487,0.984878,
426, True, True, 0.990077,0.985952,0.996243,
427, True, True, 0.991737,0.995336,0.992748,
428, True, True, 0.976793,0.992073,0.995874,
429, True, True, 0.973405,0.968186,0.979923,
430, True, True, 0.971460,0.992432,0.972375,
431, True, True, 0.983361,0.983554,0.985295,
432, True, True, 0.978587,0.991376,0.996815,
433, True, True, 0.970824,0.960270,0.962382,
434, True, True, 0.939853,0.980161,0.987317,
435, True, True, 0.984845,0.976019,0.980967,
436, True, True, 0.976006,0.996208,0.996655,
437, True, True, 0.990990,0.987892,0.985379,
438, True, True, 0.987571,0.995430,0.997510,
439, True, True, 0.969131,0.984202,0.980140,
440, True, True, 0.981593,0.990492,0.997375,
441, True, True, 0.970686,0.991982,0.989024,
442, True, True, 0.988410,0.988777,0.993191,
443, True, True, 0.981927,0.960632,0.944766,
444, True, True, 0.977898,0.981714,0.998705,
445, True, True, 0.981317,0.967453,0.995917,
446, True, True, 0.973675,0.991942,0.997440,
447, True, True, 0.930390,0.976012,0.985974,
448, True, True, 0.983573,0.970212,0.982635,
449, True, True, 0.968331,0.970076,0.994651,
450, True, True, 0.978646,0.981907,0.988474,
451, True, True, 0.987752,0.996414,0.992327,
452, True, True, 0.977154,0.980649,0.993972,
453, True, True, 0.989850,0.975348,0.988235,
454, True, True, 0.984512,0.995016,0.995216,
455, True, True, 0.959280,0.952748,0.966941,
456, True, True, 0.995682,0.977245,0.980246,
457, True, True, 0.992302,0.994525,0.989131,
458, True, True, 0.990605,0.987067,0.997650,
459, True, True, 0.983032,0.994360,0.996233,
460, True, True, 0.980627,0.977534,0.990865,
461, True, True, 0.983550,0.986882,0.990802,
462, True, True, 0.983320,0.973706,0.980313,
463, True, True, 0.992485,0.992994,0.998131,
464, True, True, 0.983508,0.980515,0.995010,
465, True, True, 0.991300,0.966388,0.980967,
466, True, True, 0.979904,0.992891,0.998819,
467, True, True, 0.984798,0.985829,0.982489,
468, True, True, 0.993769,0.990506,0.992815,
469, True, True, 0.978524,0.989257,0.989202,
470, True, True, 0.989615,0.965153,0.979511,
471, True, True, 0.980202,0.991658,0.996374,
472, True, True, 0.962860,0.982885,0.982977,
473, True, True, 0.988631,0.994339,0.996296,
474, True, True, 0.957295,0.985052,0.995356,
475, True, True, 0.987604,0.972018,0.975083,
476, True, True, 0.979149,0.988930,0.995498,
477, True, True, 0.988578,0.987664,0.993373,
478, True, True, 0.984600,0.984687,0.995775,
479, True, True, 0.962040,0.988025,0.991079,
480, True, True, 0.971520,0.993389,0.997157,
481, True, True, 0.979925,0.989261,0.990502,
482, True, True, 0.986548,0.992181,0.988522,
483, True, True, 0.996902,0.992799,0.995106,
484, True, True, 0.974544,0.990210,0.991409,
485, True, True, 0.983194,0.983682,0.997361,
486, True, True, 0.991835,0.973504,0.974460,
487, True, True, 0.971840,0.969984,0.997074,
488, True, True, 0.949547,0.988784,0.994705,
489, True, True, 0.963076,0.984371,0.997792,
490, True, True, 0.964203,0.977995,0.981582,
491, True, True, 0.971987,0.990789,0.982642,
492, True, True, 0.981746,0.988653,0.993441,
493, True, True, 0.982365,0.988704,0.992506,
494, True, False, 0.982027,0.970221,0.985798,
495, True, True, 0.987587,0.991617,0.996478,
496, False, False, 0.956545,0.000000,0.990421,
497, True, True, 0.974102,0.981172,0.995502,
498, True, True, 0.981860,0.987095,0.986341,
499, True, True, 0.975524,0.960727,0.905055,
500, True, True, 0.977543,0.984479,0.995160,
